"X","Lon","Lat","Week_Number","Chl","Temp","Salinity","MLD","uo","vo","Current_Speed","Solar_Flux","Heat_Flux","distanza_segmento","distanza_cumulata"
16620,12.375,45.146,31,1.10943567752838,11.9933567047119,35.0480613708496,11.8917894363403,-0.0229281466454268,4.29637730121613e-05,0.0229281868990984,28.912618637085,-141.17057800293,0.0420000000000016,1.53912381928588
16621,12.375,45.146,32,0.644445061683655,12.1162557601929,35.2875137329102,11.8113098144531,-0.0113128954544663,-0.00117495283484459,0.0113737468640635,28.3342952728271,-119.533721923828,0.0420000000000016,1.53912381928588
16622,12.375,45.146,33,1.85701131820679,12.1506757736206,35.6622009277344,11.9162521362305,0.0547883212566376,-0.0455155111849308,0.0712279573239756,69.8187026977539,-162.772399902344,0.0420000000000016,1.53912381928588
16623,12.375,45.146,34,1.34240198135376,11.6956119537354,35.2596397399902,12.2282114028931,-0.0201145559549332,-0.0911708474159241,0.093363369582518,32.8626251220703,-192.988327026367,0.0420000000000016,1.53912381928588
16624,12.375,45.146,35,1.49566531181335,9.67325782775879,33.9227066040039,12.0013484954834,0.0166646204888821,-0.13044585287571,0.131506007879905,40.893856048584,-82.0336074829102,0.0420000000000016,1.53912381928588
16625,12.375,45.146,36,1.15580785274506,9.49198722839355,34.9106292724609,11.8692531585693,0.032694760710001,0.0365940779447556,0.049072129753161,87.5788803100586,-191.572601318359,0.0420000000000016,1.53912381928588
16626,12.375,45.146,37,1.22324061393738,9.03188419342041,35.3060646057129,11.7725305557251,0.0065213511697948,-0.132049456238747,0.132210388827915,107.983596801758,-224.295791625977,0.0420000000000016,1.53912381928588
16627,12.375,45.146,38,0.769655108451843,8.69371032714844,34.819091796875,11.5445880889893,-0.0100740697234869,0.0124556180089712,0.0160196535786228,121.200706481934,-80.6719512939453,0.0420000000000016,1.53912381928588
16628,12.375,45.146,39,0.713901162147522,9.20751667022705,35.2280616760254,11.6905345916748,-0.00369784166105092,0.0222002603113651,0.022506123407699,68.8890991210938,-45.7602767944336,0.0420000000000016,1.53912381928588
16629,12.375,45.146,40,1.16864025592804,8.06210708618164,35.1141891479492,13.7118368148804,0.0354316346347332,-0.179334953427315,0.182801603531442,127.267700195312,-62.9854354858398,0.0420000000000016,1.53912381928588
16630,12.375,45.146,41,0.851822674274445,8.78308010101318,35.2932243347168,12.0149459838867,0.109064511954784,0.0190090872347355,0.110708686043296,104.168724060059,72.3448944091797,0.0420000000000016,1.53912381928588
16631,12.375,45.146,42,1.05171489715576,9.48010444641113,35.3343238830566,12.1064691543579,0.0857232883572578,0.00608138274401426,0.0859387304005637,106.663063049316,87.1556243896484,0.0420000000000016,1.53912381928588
16632,12.375,45.146,43,1.38012897968292,10.264196395874,35.1737022399902,11.7759323120117,0.00169231137260795,-0.0333395227789879,0.0333824459396329,169.119506835938,187.382110595703,0.0420000000000016,1.53912381928588
16633,12.375,45.146,44,1.18284547328949,11.193133354187,35.111026763916,11.7558641433716,0.0939060673117638,-0.0243327803909779,0.0970073898191115,220.774597167969,116.912574768066,0.0420000000000016,1.53912381928588
16634,12.375,45.146,45,1.49585127830505,11.8761682510376,34.8218536376953,12.1750936508179,0.0324209295213223,-0.0349141173064709,0.0476456950659402,237.46012878418,-109.877365112305,0.0420000000000016,1.53912381928588
16635,12.375,45.146,46,1.7676477432251,12.1084470748901,34.4508323669434,11.835277557373,-0.00249829539097846,0.048089973628521,0.0481548236779289,124.934120178223,64.0174407958984,0.0420000000000016,1.53912381928588
16636,12.375,45.146,47,1.57240033149719,12.8833751678467,34.3106307983398,11.8430557250977,0.00497253891080618,-0.00541153317317367,0.00734920638598757,135.973526000977,117.112670898438,0.0420000000000016,1.53912381928588
16637,12.375,45.146,48,1.93660449981689,13.5314598083496,34.445484161377,11.8797779083252,0.00778046296909451,-0.0315978340804577,0.0325416459723473,186.783233642578,113.955184936523,0.0420000000000016,1.53912381928588
16638,12.375,45.146,49,1.79702472686768,14.8857650756836,33.7904205322266,13.3304758071899,0.0357332825660706,-0.255724757909775,0.258209254851486,145.883056640625,55.1179466247559,0.0420000000000016,1.53912381928588
16639,12.375,45.146,50,2.11228346824646,15.8766078948975,33.5687141418457,11.8587942123413,0.033970657736063,-0.0875076502561569,0.0938700934290289,253.047653198242,267.248260498047,0.0420000000000016,1.53912381928588
16640,12.375,45.146,51,1.82837390899658,16.5099639892578,33.5293426513672,13.459469795227,0.0222266055643559,-0.234643906354904,0.235694261246222,159.561874389648,-41.0376586914062,0.0420000000000016,1.53912381928588
16641,12.375,45.146,52,1.36323308944702,17.3897972106934,34.1438636779785,11.963038444519,0.0958997681736946,0.00995013397186995,0.0964145772268205,321.916381835938,331.007080078125,0.0420000000000016,1.53912381928588
