"Lon","Lat","Week_Number","Chl","distanza_segmento","distanza_cumulata"
12.708,45.521,38,0.524713218212128,0.0586941223633169,2.20900012561518
12.708,45.521,39,0.257891923189163,0.0586941223633169,2.20900012561518
12.708,45.521,40,0.779378056526184,0.0586941223633169,2.20900012561518
12.708,45.521,41,0.759172677993774,0.0586941223633169,2.20900012561518
12.708,45.521,42,0.528528153896332,0.0586941223633169,2.20900012561518
12.708,45.521,43,0.606923997402191,0.0586941223633169,2.20900012561518
12.708,45.521,44,0.654033780097961,0.0586941223633169,2.20900012561518
12.708,45.521,45,0.653580188751221,0.0586941223633169,2.20900012561518
12.708,45.521,46,0.986819982528687,0.0586941223633169,2.20900012561518
12.708,45.521,47,1.0479884147644,0.0586941223633169,2.20900012561518
12.708,45.521,48,1.16541767120361,0.0586941223633169,2.20900012561518
12.708,45.521,49,1.00720071792603,0.0586941223633169,2.20900012561518
12.708,45.521,50,1.05958294868469,0.0586941223633169,2.20900012561518
12.708,45.521,51,0.711623072624207,0.0586941223633169,2.20900012561518
12.708,45.521,52,0.512124001979828,0.0586941223633169,2.20900012561518
